Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Michael Morse","SFG",131,482,16,48,61,0,0.064315352,0.251037344,0.196347032,0.347540983,0.278538812,0.336099585,0.474885844,0.3553559299079214,,131.93356404934337,-5.418513425858691,11.859213423842423,-11.711245059967041,1.617416040597642,"Michael Morse",3035,434604
"Michael Cuddyer","COL",49,205,10,32,31,3,0.068292682,0.146341463,0.247368421,0.350993377,0.331578947,0.375609756,0.578947368,0.41397811639599685,,150.00586325362553,0.5077100505586714,12.014838565310413,-3.9282525777816772,1.5680062014349598,"Michael Cuddyer",1534,150212
"Brandon Phillips","CIN",121,499,8,44,51,2,0.046092184,0.148296593,0.106060606,0.297927461,0.266233766,0.30583501,0.372294372,0.3001696839928627,,87.74847478051775,-2.9760900628753006,-9.838598279224858,7.3183753490448,1.381219979563949,"Brandon Phillips",791,408252
"Cliff Pennington","ARI",68,201,2,21,10,6,0.099502487,0.179104477,0.096045197,0.309352517,0.254237288,0.34,0.350282485,0.31372606158256533,,93.61608386426087,3.004256144631654,1.5638817113493007,4.784284353256226,1.364033997570147,"Cliff Pennington",3395,460060
"Rickie Weeks Jr.","MIL",121,286,8,36,29,3,0.087412587,0.255244755,0.178571429,0.354651162,0.273809523,0.356643356,0.452380952,0.35892028366769113,,126.3597014339343,0.01274587633088231,8.475246105513694,-5.566218674182892,1.2691674298705788,"Rickie Weeks Jr.",1849,430001
"Curtis Granderson","NYM",155,654,20,73,66,8,0.120795107,0.21559633,0.161347518,0.264705882,0.226950354,0.325688073,0.388297872,0.32028093080608255,,107.29831539125061,3.031303889816627,8.389178540598243,-17.24574375152588,1.2011013522600518,"Curtis Granderson",4747,434158
"Ryan Braun","MIL",135,580,19,68,81,11,0.070689655,0.194827586,0.186792453,0.304239401,0.266037735,0.324137931,0.452830188,0.33978997875954087,,113.2887263911699,-6.175457214470953,2.476284119500786,-9.897921800613403,1.1126709573519404,"Ryan Braun",3410,460075
"Chase Headley","SDP",77,307,7,27,32,4,0.071661237,0.237785016,0.125448028,0.285,0.229390681,0.296416938,0.354838709,0.29308634569279923,,88.76622347398303,-1.1447589949239045,-5.016054551911141,5.320652961730957,1.0532531928568234,"Chase Headley",4720,452104
"Mark Reynolds","MIL",130,433,22,47,45,5,0.108545034,0.281755196,0.198412699,0.218487394,0.195767195,0.287037037,0.394179894,0.30152991351547775,,87.14714839015092,0.9836035748012364,-5.263512325544664,1.418532371520996,1.0166601247517897,"Mark Reynolds",7619,448602
"Andre Ethier","LAD",130,380,4,29,42,2,0.081578947,0.194736842,0.120234604,0.306818181,0.249266862,0.321899736,0.369501466,0.30717536426605063,,98.95124550964586,-1.1009985776618123,-1.5483508043683352,-1.0315285921096802,0.9793628950826525,"Andre Ethier",6265,444843
"Joey Votto","CIN",62,272,6,32,23,1,0.172794117,0.180147058,0.154545455,0.299401197,0.254545454,0.389705882,0.409090909,0.3586502463729293,,127.70591273180796,-3.8862334503792226,4.573049261090253,-5.497904062271118,0.8021278720679696,"Joey Votto",4314,458015
"Will Venable","SDP",146,448,8,47,33,11,0.073660714,0.238839285,0.100985221,0.28327645,0.224137931,0.287640449,0.325123152,0.2751899471939552,,76.53832751221526,1.4492821663152426,-10.349281909198627,3.5419139862060547,0.7415502016539338,"Will Venable",211,461416
"Ramon Santiago","CIN",75,214,2,20,17,2,0.112149532,0.177570093,0.078212291,0.3,0.245810055,0.342995169,0.324022346,0.3070302473174201,,92.4360243216853,-0.6070551124867052,-2.4240598954885186,2.4806638956069946,0.7171086458787505,"Ramon Santiago",1417,421124
"Justin Ruggiano","CHC",81,250,6,29,28,2,0.072,0.28,0.147321428,0.375,0.28125,0.337349397,0.428571428,0.3374764933643571,,115.03052351308143,-1.3495501428842545,2.8684470799271766,-6.011314153671265,0.4857546759993342,"Justin Ruggiano",7620,448605
"Martín Prado","ARI",106,436,5,44,42,2,0.052752293,0.130733944,0.099255583,0.301449275,0.270471464,0.316513761,0.369727047,0.30551499155683254,,88.00578690893015,-1.299345064908266,-7.1695116108079535,-2.903417229652405,0.34349277644170984,"Martin Prado",3312,445988
"Garrett Jones","MIA",146,547,15,59,53,0,0.084095063,0.212065813,0.165322581,0.289972899,0.245967741,0.308957952,0.411290322,0.31582539285744093,,101.25530659820858,-1.9106562922243029,-1.1398782902457127,-12.537854194641113,0.3168257020339462,"Garrett Jones",2714,434540
"Chris Denorfia","SDP",89,268,1,25,16,8,0.067164179,0.190298507,0.076612904,0.301020408,0.241935483,0.293233082,0.318548387,0.27550723005954486,,76.75511425124171,1.4816337674856186,-5.511218984164625,0.1405012607574463,0.30118080122789387,"Chris Denorfia",4400,456121
"Gaby Sanchez","PIT",123,290,7,31,33,2,0.079310344,0.2,0.15648855,0.265,0.229007633,0.293103448,0.385496183,0.3009715497493744,,92.97077932632189,-0.5224530643317848,-2.8106708083768392,-5.754886507987976,0.02382738398144746,"Gaby Sanchez",3361,459991
"Chris Young","NYM",88,287,8,31,28,7,0.087108013,0.18815331,0.141732283,0.225641025,0.204724409,0.283216783,0.346456692,0.28080080617481556,,80.32311942766388,0.2463630938436836,-6.092776564912798,-2.929551124572754,-0.036240875396254535,"Chris Young",3882,455759
"Brayan Peña","CIN",115,372,5,23,26,2,0.05376344,0.112903225,0.100574712,0.273026315,0.252873563,0.291105121,0.353448275,0.2841877640101322,,76.82866570101224,-7.340356098022312,-17.016139910323425,5.160445511341095,-0.0646613400651731,"Brayan Pena",3231,430910
"Jeff Baker","MIA",90,225,3,27,28,1,0.057777777,0.226666666,0.129807693,0.331210191,0.264423076,0.306666666,0.394230769,0.30644513107836246,,94.84614750756099,-1.2922900209669024,-2.5939773462866627,-5.055328369140625,-0.0915980436532415,"Jeff Baker",2073,425557
"Ryan Howard","PHI",153,648,23,65,95,0,0.103395061,0.293209876,0.156414762,0.288088642,0.223198594,0.310185185,0.379613356,0.3058227531251595,,93.99545079636306,-2.8730996567755938,-7.24074722523182,-14.446077823638916,-0.2261600322637518,"Ryan Howard",2154,429667
"Ryan Ludwick","CIN",112,400,9,28,45,0,0.0775,0.235,0.131652662,0.302325581,0.243697478,0.308080808,0.37535014,0.3041751589956163,,90.48525624044649,-4.0009984048083425,-8.273175641336952,-7.234194993972778,-0.3721926285878646,"Ryan Ludwick",1260,407886
"Aaron Hill","ARI",133,541,10,52,60,4,0.051756007,0.170055452,0.123752495,0.275862068,0.243512974,0.286506469,0.367265469,0.28930770998300775,,76.93199723439838,-3.0685493936762214,-17.07730095589267,-3.491607427597046,-0.4589875584501381,"Aaron Hill",6104,431094
"Kevin Frandsen","WSN",105,236,1,17,17,0,0.025423728,0.110169491,0.05,0.288659793,0.259090909,0.299145299,0.309090909,0.27512664086798316,,71.50583934766304,0.07000611745752394,-7.478483203707663,-3.919584572315216,-0.4662518653195797,"Kevin Frandsen",7528,435623
"Cody Ross","ARI",83,219,2,15,15,0,0.06849315,0.200913242,0.069306931,0.31210191,0.252475247,0.305936073,0.321782178,0.28377655189331263,,73.15277731630981,1.385087724076584,-5.2147864123358145,-6.830048561096191,-0.5936680233740101,"Cody Ross",1760,425496
"Skip Schumaker","CIN",83,271,2,22,22,2,0.066420664,0.184501845,0.072874494,0.284263959,0.234817813,0.287313432,0.307692307,0.26873312579162084,,66.2691272399681,0.28540408122353256,-9.975580681620997,-5.41141402721405,-0.7875218819151407,"Skip Schumaker",3704,435401
"Nate Schierholtz","- - -",122,383,7,32,37,4,0.052219321,0.219321148,0.113314447,0.231343283,0.195467422,0.242819843,0.308781869,0.24588150626374286,,52.346045561715655,0.046995897544547915,-20.44054779088688,-0.5149731338024139,-1.026264419060861,"Nate Schierholtz",6201,435625
"John Baker","CHC",68,208,0,9,15,0,0.091346153,0.278846153,0.038461538,0.277777777,0.192307692,0.273170731,0.23076923,0.2297799829209205,,41.445789398402546,-1.0734380320645869,-14.744858452568732,-2.020521402359009,-1.1479982294961217,"John Baker",4756,434633
"A.J. Ellis","LAD",93,347,3,21,25,0,0.152737752,0.164265129,0.063604241,0.224669603,0.19081272,0.322674418,0.254416961,0.26953778611523566,,73.23498813468878,-7.954416679684073,-18.379729338819455,-9.407052516937256,-1.8951645648157731,"A.J. Ellis",5677,454560
