Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Kolten Wong","STL",113,433,12,52,42,20,0.048498845,0.163972286,0.139303483,0.275,0.248756218,0.292056074,0.388059701,0.2990115955296685,,89.82918847276247,4.941108517581597,-0.002404435025580298,3.6629754304885864,1.8399313793538605,"Kolten Wong",12532,543939
"Matt Adams","STL",142,563,15,55,68,3,0.046181172,0.202486678,0.168880455,0.338271604,0.288425047,0.321492007,0.457305502,0.33660479108919805,,115.51512099164381,-0.11411021603271365,9.691073493536722,-10.490226030349731,1.7826068572149767,"Matt Adams",9393,571431
"Scooter Gennett","MIL",137,474,9,55,54,6,0.046413502,0.14135021,0.145454546,0.320652173,0.288636363,0.319742489,0.434090909,0.32644538519956545,,104.17089736462049,-2.2119934239890426,0.00722484130347123,1.5530738830566406,1.7457564861477872,"Scooter Gennett",10339,571697
"Andrelton Simmons","ATL",146,576,7,44,46,4,0.055555555,0.104166666,0.087037037,0.263157894,0.244444444,0.285714285,0.331481481,0.27316324323938607,,71.07733544254442,-3.2792276742402464,-21.979716437901327,19.65997886657715,1.6590019481640412,"Andrelton Simmons",10847,592743
"Bryce Harper","WSN",100,395,13,41,32,2,0.096202531,0.263291139,0.150568182,0.351694915,0.272727272,0.344387755,0.423295454,0.33843953246922837,,114.7650152979925,-0.2537840190343559,6.292926990641821,-3.497395634651184,1.6188120843290954,"Bryce Harper",11579,547180
"Rubén Tejada","NYM",119,419,5,30,34,1,0.119331742,0.174224343,0.073239436,0.283154121,0.236619718,0.342168674,0.309859154,0.2922570140349983,,88.1506897536012,-3.087717447662726,-8.660848646428914,9.496325969696045,1.4835441413168242,"Ruben Tejada",5519,514913
"Chris Owings","ARI",91,332,6,34,26,8,0.048192771,0.201807228,0.14516129,0.313807531,0.261290322,0.3,0.406451612,0.3105339339285186,,91.4350302375836,0.9514705780893564,-2.2404795062692586,5.597899436950684,1.4711610964227548,"Chris Owings",10030,572008
"Joe Panik","SFG",73,287,1,31,18,0,0.055749128,0.114982578,0.063197026,0.343220338,0.304832713,0.342657342,0.368029739,0.3173990160018414,,105.99911727764784,1.4795166982803494,3.412203239343894,-0.08628201484680176,1.3182177704741633,"Joe Panik",11936,605412
"Wilmer Flores","NYM",78,274,6,28,29,1,0.04379562,0.113138686,0.127413128,0.264573991,0.25096525,0.285714285,0.378378378,0.2909790339065214,,87.27749685653694,0.0888581033796072,-3.8241910486394097,6.034130334854126,1.1526220846397113,"Wilmer Flores",5827,527038
"Alexi Amarista","SDP",148,466,5,39,40,12,0.062231759,0.148068669,0.075650118,0.27118644,0.238770685,0.2860262,0.314420803,0.26512329073141744,,69.66018228569277,4.023277383763343,-11.847238983720285,4.387412905693054,0.7297784788194065,"Alexi Amarista",9063,506560
"Arismendy Alcántara","CHC",70,300,10,31,29,8,0.056666666,0.31,0.161870503,0.265536723,0.205035971,0.254180602,0.366906474,0.2749408413733926,,72.30240441715159,2.814862853148952,-6.512427535266063,3.6127394437789917,0.6785266647921343,"Arismendy Alcantara",10711,570489
"Cody Asche","PHI",121,434,10,43,46,0,0.076036866,0.235023041,0.138539043,0.314685314,0.251889168,0.308584686,0.390428211,0.30763680538472304,,95.23492041929225,-0.6314780288375914,-2.9528891521313607,-5.1076977252960205,0.5575792565283375,"Cody Asche",11997,605125
"Gregory Polanco","PIT",89,312,7,50,33,14,0.096153846,0.189102564,0.108303249,0.272300469,0.234657039,0.307443365,0.342960288,0.29275401536520423,,87.3560655324615,4.320603185798973,-0.10761492436813924,-4.9316956996917725,0.48369861228021616,"Gregory Polanco",12907,570256
"Adeiny Hechavarría","MIA",146,574,1,53,34,7,0.045296167,0.149825783,0.080223881,0.323076923,0.276119402,0.307557117,0.356343283,0.2901450591095796,,83.70895785364945,-1.3093906997237355,-11.806094277585952,-1.4314651489257812,0.4548005156804715,"Adeiny Hechavarria",10459,588751
"Wilin Rosario","COL",106,410,13,46,54,1,0.05609756,0.170731707,0.167539267,0.292763157,0.267015706,0.304878048,0.434554973,0.3192390403629821,,85.27442774605477,-3.8091718866489828,-10.58633925680233,2.1203942000865936,0.4333891141128822,"Wilin Rosario",8002,501647
"Didi Gregorius","ARI",80,299,6,35,27,3,0.073578595,0.173913043,0.137037037,0.257009345,0.225925925,0.289562289,0.362962962,0.2868917756745604,,75.28128559115532,3.8624653618317097,-4.43392621030017,-1.6282129287719727,0.32832076870174565,"Didi Gregorius",6012,544369
"DJ LeMahieu","COL",149,538,5,59,42,10,0.061338289,0.180297397,0.08097166,0.322335025,0.267206477,0.314500941,0.348178137,0.2916991284102884,,66.45750331427396,-1.9796156093943864,-22.236368706772303,8.700282096862793,0.3024649425493853,"DJ LeMahieu",9874,518934
"Tommy La Stella","ATL",93,360,1,22,31,2,0.1,0.111111111,0.065830721,0.283154121,0.250783699,0.327731092,0.31661442,0.2921924112548291,,84.0792076766068,-4.44278912502341,-10.876467576414772,1.5011440813541412,0.16754282794738976,"Tommy La Stella",12371,600303
"Jean Segura","MIL",146,557,5,61,31,20,0.050269299,0.125673249,0.079922027,0.275,0.245614035,0.288848263,0.325536062,0.2716403990654048,,66.72483419845179,1.9238384366035461,-18.881155653528555,3.3565402030944824,0.1474638362410451,"Jean Segura",5933,516416
"Jedd Gyorko","SDP",111,443,10,37,51,3,0.081264108,0.225733634,0.1225,0.252559726,0.21,0.279909706,0.3325,0.2754192048877612,,76.69497015897328,-1.2123097006697208,-12.801299031670885,-1.8269110918045044,-0.13291462929301473,"Jedd Gyorko",10816,576397
"Josh Rutledge","COL",105,342,4,44,33,2,0.058479532,0.242690058,0.13592233,0.352678571,0.268608414,0.323442136,0.404530744,0.3221116539986268,,87.23717017589543,-0.2403558953665197,-5.140008153413511,-8.579131126403809,-0.36871833080540656,"Josh Rutledge",11167,592710
"Junior Lake","CHC",108,326,9,30,25,7,0.042944785,0.337423312,0.139610389,0.293193717,0.211038961,0.246153846,0.35064935,0.26356107271634616,,64.5270619527816,1.5501334969885647,-11.430830157765747,-2.1643590927124023,-0.40827385117971415,"Junior Lake",4672,516809
"Mike Olt","CHC",89,258,12,23,33,0,0.096899224,0.387596899,0.195555555,0.20338983,0.16,0.248062015,0.355555555,0.2695765925008197,,68.63722691615395,-0.3429584736004472,-9.425896171749429,-2.531080901622772,-0.45447452372979635,"Mike Olt",10698,592609
"Javier Báez","CHC",52,229,9,25,20,5,0.065502183,0.414847161,0.154929577,0.247706422,0.169014084,0.227074235,0.323943661,0.2475931621014291,,53.616824916060246,0.7834342739079148,-11.139636723809996,-2.708857297897339,-0.758288730411111,"Javier Baez",12979,595879
"Oscar Taveras","STL",80,248,3,18,22,0,0.048387096,0.149193548,0.072649572,0.271794871,0.239316239,0.278225806,0.311965811,0.2652426693708666,,66.75622684659402,-2.8957439209334552,-12.150269591518533,-3.6147818565368652,-0.905395413399519,"Oscar Taveras",11173,570805
"Charlie Culberson","COL",95,233,3,17,24,2,0.051502145,0.26609442,0.095238095,0.258503401,0.195238095,0.253275109,0.29047619,0.24234348666825484,,32.73476002674322,1.279980189166963,-16.31297475226752,-0.29309844970703125,-1.04747510308311,"Charlie Culberson",3298,518586
